"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-20T00:00:00.0000000,2019-04-20T07:02:10.4033236Z,0,2019-04-20T07:02:10.3510000Z,"WeatherStation","70E9DA61","D6A775EBDA2FDBE7",32,1000.943359375,66.300003051757813,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:02:40.7110928Z,0,2019-04-20T07:02:40.6040000Z,"WeatherStation","70E9DA61","4E2444D1DC0EF5DE",32,1000.920654296875,66.300003051757813,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:03:10.9961739Z,0,2019-04-20T07:03:10.8570000Z,"WeatherStation","70E9DA61","99D3E1411EA66EFD",31.899999618530273,1000.914306640625,66.5,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:03:41.1653295Z,0,2019-04-20T07:03:41.1040000Z,"WeatherStation","70E9DA61","4E2444D1DC0EF5DE",32,1000.90087890625,66.199996948242188,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:04:11.4303605Z,0,2019-04-20T07:04:11.3580000Z,"WeatherStation","70E9DA61","B385BEAB14866D76",32,1000.8798828125,66.4000015258789,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:04:41.6345323Z,0,2019-04-20T07:04:41.6130000Z,"WeatherStation","70E9DA61","5D20396BBC7EB80F",31.799999237060547,1000.885986328125,65.800003051757813,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:05:11.9409087Z,0,2019-04-20T07:05:11.8550000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1000.874267578125,66.5,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:05:42.2133967Z,0,2019-04-20T07:05:42.1170000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1000.9365234375,65.800003051757813,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:06:17.9941205Z,0,2019-04-20T07:06:17.9190000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1000.89306640625,66.800003051757813,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:06:48.4094964Z,0,2019-04-20T07:06:48.2950000Z,"WeatherStation","70E9DA61","5D20396BBC7EB80F",31.799999237060547,1000.915771484375,66.699996948242188,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:07:18.6090071Z,0,2019-04-20T07:07:18.5390000Z,"WeatherStation","70E9DA61","6705ECB06E343A1D",31.799999237060547,1000.92529296875,66.5999984741211,5.1999998092651367,273,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:07:48.8404188Z,0,2019-04-20T07:07:48.7830000Z,"WeatherStation","70E9DA61","7C9318737370B6EE",31.700000762939453,1000.86376953125,67,5.1999998092651367,274,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:08:19.0768613Z,0,2019-04-20T07:08:19.0320000Z,"WeatherStation","70E9DA61","3B7CFAE528202E4B",31.700000762939453,1000.91357421875,67,5.1999998092651367,275,"CWF-MX-001"
